respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
1269,3,1,6343,66,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1269,3,2,6343,13,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1269,4,1,6344,978,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1269,4,2,6344,1420,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1269,5,1,6345,471,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1269,5,2,6345,588,Official steals public resources,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1270,1,1,6346,1137,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1270,1,2,6346,131,Official takes bribes,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1270,2,1,6347,153,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1270,2,2,6347,652,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1270,3,1,6348,1136,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1270,3,2,6348,410,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1270,4,1,6349,408,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1270,4,2,6349,258,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1270,5,1,6350,381,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1270,5,2,6350,85,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1271,1,1,6351,1215,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
1271,1,2,6351,618,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1271,2,1,6352,151,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1271,2,2,6352,499,Official gives corrupt favors to family members,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1271,3,1,6353,328,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1271,3,2,6353,106,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1271,4,1,6354,104,Official gives corrupt favors to family members,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1271,4,2,6354,390,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
1271,5,1,6355,658,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
1271,5,2,6355,1044,Official gives corrupt favors to family members,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1272,1,1,6356,104,Official gives corrupt favors to family members,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
1272,1,2,6356,496,Official takes bribes,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1272,2,1,6357,507,Official takes kickbacks,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
1272,2,2,6357,307,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
1272,3,1,6358,1419,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
1272,3,2,6358,1013,Official steals public resources,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
1272,4,1,6359,240,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
1272,4,2,6359,1147,Official takes kickbacks,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
1272,5,1,6360,925,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
